"Event Date/Time","Agent Name","Hostname","Agent Type","IP Address","Event Type","Description","Severity","Event Priority","Disposition","Agent Version","OS Version","Event Count","Event Duration","Post Date/Time","Rule Name","User Name","Domain Name","Policy Overridden","Operation","Resource","Process","Process Publisher","Process Signature"
"11-May-2021 22:47:31 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Detection Status","FWC_0028: Real-Time File Integrity Monitoring successfully initialized.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:47:34 EDT","FWC_0028","","","","","","Filewatch Collector","",""
"11-May-2021 22:47:30 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec IPS Utility Service","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:47:34 EDT","","","","","","","Startup","",""
"11-May-2021 22:47:15 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: Audit Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:47:16 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:47:15 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: File Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:47:16 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:47:15 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: Registry Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:47:16 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:47:15 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: Event Log Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:47:16 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:47:15 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0024: Symantec IDS Service is stopping","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:47:16 EDT","IA_0024","","","","","","Main Module","",""
"11-May-2021 22:45:05 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Application Data Retrieval (ADR):  Agent Apps (Added,Deleted,Total) = (0,0,201)  Agent App Files (Added,Deleted,Total) = (0,0,340)  New Applications = 0","Information","10","","6.5.0.470","Windows","1","","11-May-2021 22:45:05 EDT","Agent Application Data Retrieval Complete","","","","APPLICATION_DATA_RETRIEVAL","Agent Application Data Retrieval","","",""
"11-May-2021 22:45:05 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","System Application Data Scan completed successfully.","Information","10","Success","6.5.0.470","Windows","1","","11-May-2021 22:46:05 EDT","","","","","ApplicationDataRetrieval","","AppDataProcessingThread","",""
"11-May-2021 22:44:05 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","FWC_0033: File Collector configuration finalized: 0 watched files 2 watched log files. Total number of files is: 2. The File Collector files limit is: 25(k).","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:44:10 EDT","FWC_0033","","","","","","Filewatch Collector","",""
"11-May-2021 22:44:04 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec Data Center Security Server Service 6.5.0.470","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:10 EDT","","","","","Startup","","MainThread","",""
"11-May-2021 22:44:04 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec IPS Utility Service","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:45:06 EDT","","","","","","","Startup","",""
"11-May-2021 22:44:04 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0030: System IP Address changed. Previous IP Address: 127.0.0.1, new IP Address: 192.168.66.38.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","IA_0030","","","","","","Policy Config Module","",""
"11-May-2021 22:44:04 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","FWC_0028: Real-Time File Integrity Monitoring successfully initialized.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","FWC_0028","","","","","","Filewatch Collector","",""
"11-May-2021 22:44:04 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0023: Symantec IDS Service has started","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","IA_0023","","","","","","Main Module","",""
"11-May-2021 22:43:49 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: File Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:49 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:43:49 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: Registry Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:49 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:43:49 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0034: Shutdown & Deleting the Collectors: Event Log Collector is shutdown.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:49 EDT","IA_0034","","","","","","Main Module","",""
"11-May-2021 22:43:49 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0024: Symantec IDS Service is stopping","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:49 EDT","IA_0024","","","","","","Main Module","",""
"11-May-2021 22:43:25 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Component LiveUpdate completed successfully.","Information","10","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:10 EDT","","","","","Component LiveUpdate","","update.titanium.vt","",""
"11-May-2021 22:43:25 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Component LiveUpdate completed successfully.","Information","10","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","Component LiveUpdate","","update.titanium.settings","",""
"11-May-2021 22:43:25 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Component LiveUpdate completed successfully.","Information","10","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","Component LiveUpdate","","update.titanium.revocation","",""
"11-May-2021 22:43:25 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Component LiveUpdate completed successfully.","Information","10","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","Component LiveUpdate","","update.efa","",""
"11-May-2021 22:43:24 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Successfully updated the policy to Detection Policies (0)","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","Configuration Update","","processHIDSPolicyUpdate","",""
"11-May-2021 22:43:22 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Successfully Registered Agent","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","Registration","","MainThread","",""
"11-May-2021 22:43:22 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","FWC_0033: File Collector configuration finalized: 0 watched files 2 watched log files. Total number of files is: 2. The File Collector files limit is: 25(k).","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:27 EDT","FWC_0033","","","","","","Filewatch Collector","",""
"11-May-2021 22:43:22 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","FWC_0013: File watch criteria was changed since the last time the agent was run; file watch history from last run will be unavailable.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:27 EDT","FWC_0013","","","","","","Filewatch Collector","",""
"11-May-2021 22:43:21 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec Data Center Security Server Service 6.5.0.470","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","Startup","","MainThread","",""
"11-May-2021 22:43:21 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","FWC_0028: Real-Time File Integrity Monitoring successfully initialized.","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:27 EDT","FWC_0028","","","","","","Filewatch Collector","",""
"11-May-2021 22:43:21 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Detection Status","IA_0023: Symantec IDS Service has started","Information","0","","6.5.0.470","Windows","1","","11-May-2021 22:43:27 EDT","IA_0023","","","","","","Main Module","",""
"11-May-2021 22:43:19 EDT","dcs26","dcs26","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec IPS Utility Service","Information","19","Success","6.5.0.470","Windows","1","","11-May-2021 22:44:08 EDT","","","","","","","Startup","",""
"11-May-2021 22:40:46 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Disk space status is Green. Disk space for < Primary Data >,  < Real-Time Events >,  < Analysis/Profile Events >,  < Events Index >,  < Cache >,  < DB Transaction Log > is not available","Information","10","","6.5.0.470","Windows","1","","11-May-2021 22:40:46 EDT","Free Database Disk Space Alert","","","Virtual Agent","FREE DATABASE DISK SPACE","","SCSP Database service","",""
"11-May-2021 22:39:44 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Startup SCSP Front-End Service on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","11-May-2021 22:39:44 EDT","Startup SCSP Front-End Service","","","Virtual Agent","STARTUP","","SDCSS Service","",""
"11-May-2021 22:39:44 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Alert System Control established on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","11-May-2021 22:39:44 EDT","Alert Control","","","Virtual Agent","ALERT CONTROL","","SDCSS Service","",""
"11-May-2021 21:40:16 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Disk space status is Green. Disk space for < Primary Data >,  < Real-Time Events >,  < Analysis/Profile Events >,  < Events Index >,  < Cache >,  < DB Transaction Log > is not available","Information","10","","6.5.0.470","Windows","1","","11-May-2021 21:40:16 EDT","Free Database Disk Space Alert","","","Virtual Agent","FREE DATABASE DISK SPACE","","SCSP Database service","",""
"11-May-2021 21:39:14 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Alert System Control established on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","11-May-2021 21:39:14 EDT","Alert Control","","","Virtual Agent","ALERT CONTROL","","SDCSS Service","",""
"11-May-2021 21:39:14 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Startup SCSP Front-End Service on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","11-May-2021 21:39:14 EDT","Startup SCSP Front-End Service","","","Virtual Agent","STARTUP","","SDCSS Service","",""
"10-May-2021 17:29:08 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Disk space status is Green. Disk space for < Primary Data >,  < Real-Time Events >,  < Analysis/Profile Events >,  < Events Index >,  < Cache >,  < DB Transaction Log > is not available","Information","10","","6.5.0.470","Windows","1","","10-May-2021 17:29:08 EDT","Free Database Disk Space Alert","","","Virtual Agent","FREE DATABASE DISK SPACE","","SCSP Database service","",""
"10-May-2021 17:28:06 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Startup SCSP Front-End Service on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","10-May-2021 17:28:06 EDT","Startup SCSP Front-End Service","","","Virtual Agent","STARTUP","","SDCSS Service","",""
"10-May-2021 17:28:06 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Alert System Control established on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","10-May-2021 17:28:06 EDT","Alert Control","","","Virtual Agent","ALERT CONTROL","","SDCSS Service","",""
"10-May-2021 16:25:23 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Disk space status is Green. Disk space for < Primary Data >,  < Real-Time Events >,  < Analysis/Profile Events >,  < Events Index >,  < Cache >,  < DB Transaction Log > is not available","Information","10","","6.5.0.470","Windows","1","","10-May-2021 16:25:23 EDT","Free Database Disk Space Alert","","","Virtual Agent","FREE DATABASE DISK SPACE","","SCSP Database service","",""
"10-May-2021 16:24:21 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Startup SCSP Front-End Service on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","10-May-2021 16:24:21 EDT","Startup SCSP Front-End Service","","","Virtual Agent","STARTUP","","SDCSS Service","",""
"10-May-2021 16:24:21 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Alert System Control established on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","10-May-2021 16:24:21 EDT","Alert Control","","","Virtual Agent","ALERT CONTROL","","SDCSS Service","",""
"10-May-2021 14:43:25 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Disk space status is Green. Disk space for < Primary Data >,  < Real-Time Events >,  < Analysis/Profile Events >,  < Events Index >,  < Cache >,  < DB Transaction Log > is not available","Information","10","","6.5.0.470","Windows","1","","10-May-2021 14:43:25 EDT","Free Database Disk Space Alert","","","Virtual Agent","FREE DATABASE DISK SPACE","","SCSP Database service","",""
"10-May-2021 14:42:23 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Alert System Control established on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","10-May-2021 14:42:23 EDT","Alert Control","","","Virtual Agent","ALERT CONTROL","","SDCSS Service","",""
"10-May-2021 14:42:23 EDT","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Startup SCSP Front-End Service on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","10-May-2021 14:42:23 EDT","Startup SCSP Front-End Service","","","Virtual Agent","STARTUP","","SDCSS Service","",""
"03-Dec-2019 04:30:45 EST","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Disk space status is Green. Disk space for < Primary Data >,  < Real-Time Events >,  < Analysis/Profile Events >,  < Events Index >,  < Cache >,  < DB Transaction Log > is not available","Information","10","","6.5.0.470","Windows","1","","03-Dec-2019 04:30:45 EST","Free Database Disk Space Alert","","","Virtual Agent","FREE DATABASE DISK SPACE","","SCSP Database service","",""
"03-Dec-2019 04:29:43 EST","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Startup SCSP Front-End Service on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","03-Dec-2019 04:29:43 EST","Startup SCSP Front-End Service","","","Virtual Agent","STARTUP","","SDCSS Service","",""
"03-Dec-2019 04:29:43 EST","SDCSS Manager (DCS26)","dcs26","CSP Manager","192.168.66.27","Server Status","Alert System Control established on dcs26 (192.168.66.27)","Information","1","","6.5.0.470","Windows","1","","03-Dec-2019 04:29:43 EST","Alert Control","","","Virtual Agent","ALERT CONTROL","","SDCSS Service","",""
"02-Dec-2019 03:35:32 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Agent Status","Successfully updated the policy to sym_win_null_sbp 12","Information","19","Success","6.5.0.470","Windows","1","","02-Dec-2019 03:35:58 EST","","","","","Configuration Update","","UpdateThread","",""
"02-Dec-2019 03:35:10 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49350","Warning","45","Denied","6.5.0.470","Windows","6","     00:00:04","02-Dec-2019 03:35:58 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:35:10 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49348","Warning","45","Denied","6.5.0.470","Windows","1","","02-Dec-2019 03:35:12 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:31:32 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49334","Warning","45","Denied","6.5.0.470","Windows","6","     00:00:04","02-Dec-2019 03:32:33 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:31:32 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49332","Warning","45","Denied","6.5.0.470","Windows","1","","02-Dec-2019 03:31:32 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:26:29 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49313","Warning","45","Denied","6.5.0.470","Windows","6","     00:00:03","02-Dec-2019 03:27:31 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:26:29 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49311","Warning","45","Denied","6.5.0.470","Windows","1","","02-Dec-2019 03:26:30 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:25:07 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49297","Warning","45","Denied","6.5.0.470","Windows","6","     00:00:03","02-Dec-2019 03:26:08 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:25:07 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49295","Warning","45","Denied","6.5.0.470","Windows","1","","02-Dec-2019 03:25:07 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
"02-Dec-2019 03:21:25 EST","ldap_02","ldap_02","CSP Native Agent","192.168.66.2","Network Access","Outbound Connection Denied to fe80:0:0:0:fca8:56d5:3c6a:7303:445 (microsoft-ds) from local address fe80:0:0:0:fca8:56d5:3c6a:7303:49276","Warning","45","Denied","6.5.0.470","Windows","6","     00:00:04","02-Dec-2019 03:22:26 EST","","","","Default Policy Rule Processed","Connect","TCP","SYSTEM","",""
